group	log2_clip	log2_rden	aag_like_per_kb
functional_target	3.5016841056893684	0.2239351409775199	10.569797108492285
functional_target	3.50154896019534	0.0038395795946987	7.328990228013029
functional_target	3.497455065092164	0.1633491259373982	11.27129750982962
functional_target	3.4808052694298643	0.6150375600043129	8.769762845849803
functional_target	3.4770471615542684	0.6892376242352011	10.740531373657436
functional_target	3.472304699951694	0.270250465935477	6.054131054131053
functional_target	3.471305718925589	1.7211524267913865	8.125819134993446
functional_target	3.4688439429746376	0.0553767570363733	8.04976216611782
functional_target	3.4686383827539244	0.2669122636460395	10.652463382157125
functional_target	3.466378799192769	0.0137969198918284	10.952380952380953
functional_target	3.465527269732537	0.1721238874424516	9.47867298578199
functional_target	3.4594316186372973	0.8340228725196842	8.016032064128256
functional_target	3.4461154173336093	0.2644266647877369	8.939455505891914
functional_target	3.437736547537978	0.3609953711611801	12.209648600357356
functional_target	3.4344708741937056	0.3430469425989264	7.594250067805804
functional_target	3.432096330138476	0.004265051138673	7.275372862859221
functional_target	3.4195388915137843	1.823215576966896	11.068211068211069
functional_target	3.4195388915137843	0.2177958993770176	11.12080244221544
functional_target	3.415037499278844	0.4813014726816493	11.370436864153202
functional_target	3.401250547548768	0.6606984057504843	15.508328546812177
functional_target	3.39231742277876	0.2293609349827927	6.944444444444444
functional_target	3.388049861016395	0.3191851872801107	7.521938988717092
functional_target	3.380540255002406	0.1846929545520029	10.813594232749743
functional_target	3.372292312063901	0.1528269222778938	10.37117903930131
functional_target	3.3681511116480083	0.4783610130615583	7.187780772686433
functional_target	3.360063223774133	0.6032154648599708	9.109023626530032
functional_target	3.355480654598389	1.3833286395515056	9.838998211091235
functional_target	3.35416459981958	0.1164332522085418	7.381082558775287
functional_target	3.347923303420307	0.0240902313497396	12.548440671710647
functional_target	3.3419195700748285	0.0335329217984282	10.894495412844035
functional_target	3.3407553653497866	0.2762218380661181	11.210762331838565
functional_target	3.334877708921571	0.2751308312450822	9.514944668528283
functional_target	3.3291235962915664	0.6284222498659817	12.565445026178011
functional_target	3.3278046612240315	0.7761937260995042	8.550185873605948
functional_target	3.3149795201501897	0.1885319149449868	9.68783638320775
functional_target	3.308752706139629	0.5020822286465612	13.716814159292037
functional_target	3.308122295362332	0.64419381543832	10.197144799456153
functional_target	3.301989247834032	0.7743041803851178	8.034934497816595
functional_target	3.2989138609714592	0.2341248390465832	8.655510675129833
functional_target	3.297882620920712	0.1377739961362175	8.654797230464885
functional_target	3.2963581882906445	0.3140038828320036	6.454388984509467
functional_target	3.2919155258209227	0.5442546051270636	7.072135785007072
functional_target	3.2885694979409315	0.7724527320407101	14.738489630885612
functional_target	3.286066596051465	0.52793361882139	6.3395163183845975
functional_target	3.283663283604583	0.0848145797200006	7.928517493078279
functional_target	3.278535499373982	0.7269324935149366	8.958195089581952
functional_target	3.2747941192962675	0.3883541201008709	9.58256760304542
functional_target	3.268488835925902	0.6087186239737643	6.185567010309278
functional_target	3.2673541956465053	0.1472034726635581	8.22143052891203
functional_target	3.263034405833794	0.2857544823338772	8.88642043876701
functional_target	3.261788939235357	0.2267708618470222	6.863417982155114
functional_target	3.25334100962995	0.3289041196743393	7.177033492822967
functional_target	3.252387161634285	0.6533494757014066	10.21679541490157
functional_target	3.25191837363962	0.1520030934450497	8.858720662678325
functional_target	3.249560691657566	0.3482874607614496	9.679649688868404
functional_target	3.2479275134435857	0.1077020113196928	8.66377874041986
functional_target	3.2374677417985462	0.5280506767472988	8.143322475570033
functional_target	3.231693640923062	0.2854268168537218	11.219974715549938
functional_target	3.230932601792196	0.4898681799066686	7.186858316221766
functional_target	3.227068908545921	0.4888154254183915	7.164790174002047
functional_target	3.226006207707953	0.3862145936985869	12.802275960170697
functional_target	3.220729372113804	0.4104840129920096	13.224535734383792
functional_target	3.219678036639412	0.5627567063397234	9.537434430138292
functional_target	3.217591435072627	0.2563091127084163	11.115160349854229
functional_target	3.2088140148359074	0.233374766333005	10.41264944080216
functional_target	3.1967132121566206	0.0744589922004448	12.86587327114828
functional_target	3.189711722541785	0.0462508422929926	9.024252679075015
functional_target	3.17645304443981	0.0906845687217618	10.046645138141372
functional_target	3.1753588874929406	0.0620182661365704	9.333333333333334
functional_target	3.171030091531496	0.3181561638874902	10.263427984946972
functional_target	3.169925001442312	0.8744691179161412	5.541445393673516
functional_target	3.169925001442312	0.2079118345957064	13.392857142857142
functional_target	3.1670075180600183	0.6751950986486477	10.944260626113516
functional_target	3.1661748172643804	0.0929901770378098	7.818608287724785
